SocialMediaUsageID,UserID,PlatformID,ActivityType,ActivityEngagement
7805,1259,1,Create Content,14
7806,1259,1,News,22
7807,1259,4,Social,61
7808,1259,4,Entertainment,45
7809,1260,2,Social,93
7810,1260,2,News,20
7811,1260,2,E-commerce,10
7812,1260,1,Entertainment,73
7813,1260,1,Create Content,18
7814,1260,1,News,23
7815,1261,1,Entertainment,21
7816,1261,1,Create Content,18
7817,1261,1,News,11
7818,1261,4,Social,83
7819,1261,4,Entertainment,70
7820,1262,1,Entertainment,16
7821,1262,1,Create Content,19
7822,1262,1,News,11
7823,1262,3,Social,82
7824,1262,3,News,22
7825,1263,4,Social,37
7826,1263,4,Entertainment,69
7827,1263,2,Social,74
7828,1263,2,News,29
7829,1263,2,E-commerce,20
7830,1263,1,Entertainment,41
7831,1263,1,Create Content,9
7832,1263,1,News,45
7833,1264,4,Social,92
7834,1264,4,Entertainment,47
7835,1264,3,Social,57
7836,1264,3,News,18
7837,1265,2,Social,42
7838,1265,2,News,23
7839,1265,2,E-commerce,2
7840,1265,5,Social,25
7841,1265,5,Create Content,12
7842,1265,5,E-commerce,10
7843,1265,6,Entertainment,57
7844,1265,6,Create Content,15
7845,1266,2,Social,45
7846,1266,2,News,46
7847,1266,2,E-commerce,9
7848,1266,3,Social,67
7849,1266,3,News,35
7850,1266,4,Social,91
7851,1266,4,Entertainment,26
7852,1267,6,Entertainment,70
7853,1267,6,Create Content,22
7854,1267,5,Social,30
7855,1267,5,Create Content,11
7856,1267,5,E-commerce,6
7857,1267,1,Entertainment,47
7858,1267,1,Create Content,10
7859,1267,1,News,40
7860,1268,5,Social,71
7861,1268,5,Create Content,18
7862,1268,5,E-commerce,2
7863,1268,4,Social,71
7864,1268,4,Entertainment,65
7865,1268,3,Social,28
7866,1268,3,News,18
7867,1269,6,Entertainment,68
7868,1269,6,Create Content,28
7869,1269,5,Social,68
7870,1269,5,Create Content,10
7871,1269,5,E-commerce,10
7872,1269,1,Entertainment,36
7873,1269,1,Create Content,11
7874,1269,1,News,23
7875,1270,4,Social,58
7876,1270,4,Entertainment,50
7877,1270,5,Social,47
7878,1270,5,Create Content,29
7879,1270,5,E-commerce,11
7880,1270,6,Entertainment,29
7881,1270,6,Create Content,20
7882,1271,4,Social,79
7883,1271,4,Entertainment,16
7884,1271,5,Social,73
7885,1271,5,Create Content,33
7886,1271,5,E-commerce,23
7887,1272,4,Social,27
7888,1272,4,Entertainment,23
7889,1272,2,Social,39
7890,1272,2,News,11
7891,1272,2,E-commerce,8
7892,1273,6,Entertainment,38
7893,1273,6,Create Content,13
7894,1273,1,Entertainment,47
7895,1273,1,Create Content,17
7896,1273,1,News,27
7897,1273,2,Social,52
7898,1273,2,News,41
7899,1273,2,E-commerce,10
7900,1274,6,Entertainment,43
7901,1274,6,Create Content,25
7902,1274,4,Social,45
7903,1274,4,Entertainment,38
7904,1275,6,Entertainment,31
7905,1275,6,Create Content,11
7906,1275,1,Entertainment,62
7907,1275,1,Create Content,15
7908,1275,1,News,32
7909,1275,2,Social,66
7910,1275,2,News,22
7911,1275,2,E-commerce,18
7912,1276,6,Entertainment,34
7913,1276,6,Create Content,9
7914,1276,2,Social,83
7915,1276,2,News,39
7916,1276,2,E-commerce,18
7917,1276,1,Entertainment,17
7918,1276,1,Create Content,31
7919,1276,1,News,27
7920,1277,1,Entertainment,29
7921,1277,1,Create Content,20
7922,1277,1,News,48
7923,1277,4,Social,44
7924,1277,4,Entertainment,47
7925,1278,5,Social,72
7926,1278,5,Create Content,36
7927,1278,5,E-commerce,23
7928,1278,6,Entertainment,43
7929,1278,6,Create Content,29
7930,1278,4,Social,25
7931,1278,4,Entertainment,54
7932,1279,5,Social,27
7933,1279,5,Create Content,33
7934,1279,5,E-commerce,5
7935,1279,6,Entertainment,36
7936,1279,6,Create Content,9
7937,1280,1,Entertainment,46
7938,1280,1,Create Content,33
7939,1280,1,News,49
7940,1280,3,Social,35
7941,1280,3,News,24
7942,1280,5,Social,52
7943,1280,5,Create Content,21
7944,1280,5,E-commerce,19
7945,1281,1,Entertainment,19
7946,1281,1,Create Content,39
7947,1281,1,News,26
7948,1281,4,Social,85
7949,1281,4,Entertainment,58
7950,1281,6,Entertainment,44
7951,1281,6,Create Content,13
7952,1282,4,Social,54
7953,1282,4,Entertainment,30
7954,1282,3,Social,88
7955,1282,3,News,42
7956,1282,6,Entertainment,62
7957,1282,6,Create Content,29
7958,1283,5,Social,87
7959,1283,5,Create Content,20
7960,1283,5,E-commerce,24
7961,1283,3,Social,83
7962,1283,3,News,13
7963,1284,4,Social,48
7964,1284,4,Entertainment,37
7965,1284,5,Social,86
7966,1284,5,Create Content,36
7967,1284,5,E-commerce,13
7968,1284,6,Entertainment,31
7969,1284,6,Create Content,8
7970,1285,2,Social,55
7971,1285,2,News,26
7972,1285,2,E-commerce,15
7973,1285,1,Entertainment,57
7974,1285,1,Create Content,12
7975,1285,1,News,12
7976,1286,2,Social,79
7977,1286,2,News,39
7978,1286,2,E-commerce,10
7979,1286,1,Entertainment,40
7980,1286,1,Create Content,27
7981,1286,1,News,29
7982,1287,1,Entertainment,20
7983,1287,1,Create Content,6
7984,1287,1,News,10
7985,1287,2,Social,85
7986,1287,2,News,28
7987,1287,2,E-commerce,3
7988,1288,6,Entertainment,37
7989,1288,6,Create Content,27
7990,1288,4,Social,91
7991,1288,4,Entertainment,73
7992,1289,1,Entertainment,44
7993,1289,1,Create Content,7
7994,1289,1,News,42
7995,1289,5,Social,31
7996,1289,5,Create Content,31
7997,1289,5,E-commerce,16
7998,1290,3,Social,69
7999,1290,3,News,27
8000,1290,4,Social,47
8001,1290,4,Entertainment,15
8002,1291,6,Entertainment,43
8003,1291,6,Create Content,36
8004,1291,3,Social,41
8005,1291,3,News,24
8006,1292,4,Social,63
8007,1292,4,Entertainment,16
8008,1292,1,Entertainment,64
8009,1292,1,Create Content,12
8010,1292,1,News,19
8011,1293,6,Entertainment,63
8012,1293,6,Create Content,38
8013,1293,5,Social,99
8014,1293,5,Create Content,38
8015,1293,5,E-commerce,15
8016,1294,4,Social,39
8017,1294,4,Entertainment,43
8018,1294,1,Entertainment,34
8019,1294,1,Create Content,6
8020,1294,1,News,23
8021,1294,3,Social,84
8022,1294,3,News,22
8023,1295,6,Entertainment,44
8024,1295,6,Create Content,15
8025,1295,2,Social,75
8026,1295,2,News,39
8027,1295,2,E-commerce,4
8028,1295,5,Social,85
8029,1295,5,Create Content,30
8030,1295,5,E-commerce,5
8031,1296,6,Entertainment,43
8032,1296,6,Create Content,25
8033,1296,3,Social,46
8034,1296,3,News,27
8035,1297,3,Social,50
8036,1297,3,News,26
8037,1297,2,Social,61
8038,1297,2,News,29
8039,1297,2,E-commerce,11
8040,1298,2,Social,42
8041,1298,2,News,12
8042,1298,2,E-commerce,7
8043,1298,1,Entertainment,60
8044,1298,1,Create Content,22
8045,1298,1,News,36
8046,1299,6,Entertainment,47
8047,1299,6,Create Content,25
8048,1299,1,Entertainment,32
8049,1299,1,Create Content,35
8050,1299,1,News,42
8051,1299,3,Social,48
8052,1299,3,News,28
8053,1300,3,Social,31
8054,1300,3,News,24
8055,1300,4,Social,41
8056,1300,4,Entertainment,20
8057,1301,2,Social,91
8058,1301,2,News,43
8059,1301,2,E-commerce,14
8060,1301,6,Entertainment,30
8061,1301,6,Create Content,30
8062,1301,5,Social,41
8063,1301,5,Create Content,35
8064,1301,5,E-commerce,21
8065,1302,1,Entertainment,22
8066,1302,1,Create Content,13
8067,1302,1,News,32
8068,1302,5,Social,62
8069,1302,5,Create Content,18
8070,1302,5,E-commerce,9
8071,1302,3,Social,73
8072,1302,3,News,24
8073,1303,2,Social,38
8074,1303,2,News,44
8075,1303,2,E-commerce,19
8076,1303,5,Social,85
8077,1303,5,Create Content,24
8078,1303,5,E-commerce,13
8079,1304,6,Entertainment,25
8080,1304,6,Create Content,20
8081,1304,5,Social,26
8082,1304,5,Create Content,11
8083,1304,5,E-commerce,10
8084,1305,6,Entertainment,66
8085,1305,6,Create Content,28
8086,1305,1,Entertainment,62
8087,1305,1,Create Content,37
8088,1305,1,News,14
8089,1305,2,Social,41
8090,1305,2,News,40
8091,1305,2,E-commerce,15
8092,1306,5,Social,69
8093,1306,5,Create Content,20
8094,1306,5,E-commerce,4
8095,1306,1,Entertainment,22
8096,1306,1,Create Content,29
8097,1306,1,News,13
8098,1306,4,Social,30
8099,1306,4,Entertainment,29
8100,1307,5,Social,69
8101,1307,5,Create Content,37
8102,1307,5,E-commerce,13
8103,1307,1,Entertainment,38
8104,1307,1,Create Content,26
8105,1307,1,News,14
8106,1308,4,Social,54
8107,1308,4,Entertainment,71
8108,1308,2,Social,61
8109,1308,2,News,48
8110,1308,2,E-commerce,22
8111,1309,6,Entertainment,38
8112,1309,6,Create Content,32
8113,1309,2,Social,52
8114,1309,2,News,16
8115,1309,2,E-commerce,2
8116,1309,5,Social,87
8117,1309,5,Create Content,16
8118,1309,5,E-commerce,2
8119,1310,2,Social,46
8120,1310,2,News,13
8121,1310,2,E-commerce,16
8122,1310,5,Social,93
8123,1310,5,Create Content,26
8124,1310,5,E-commerce,13
8125,1311,2,Social,54
8126,1311,2,News,20
8127,1311,2,E-commerce,13
8128,1311,5,Social,58
8129,1311,5,Create Content,7
8130,1311,5,E-commerce,5
8131,1311,4,Social,89
8132,1311,4,Entertainment,69
8133,1312,4,Social,28
8134,1312,4,Entertainment,57
8135,1312,3,Social,82
8136,1312,3,News,24
8137,1312,2,Social,37
8138,1312,2,News,46
8139,1312,2,E-commerce,22
8140,1313,6,Entertainment,46
8141,1313,6,Create Content,39
8142,1313,2,Social,78
8143,1313,2,News,11
8144,1313,2,E-commerce,10
8145,1314,4,Social,39
8146,1314,4,Entertainment,51
8147,1314,6,Entertainment,37
8148,1314,6,Create Content,15
8149,1315,3,Social,93
8150,1315,3,News,34
8151,1315,5,Social,38
8152,1315,5,Create Content,15
8153,1315,5,E-commerce,11
8154,1315,1,Entertainment,50
8155,1315,1,Create Content,32
8156,1315,1,News,23
8157,1316,6,Entertainment,47
8158,1316,6,Create Content,16
8159,1316,3,Social,93
8160,1316,3,News,41
8161,1317,4,Social,93
8162,1317,4,Entertainment,34
8163,1317,5,Social,39
8164,1317,5,Create Content,13
8165,1317,5,E-commerce,24
8166,1317,3,Social,36
8167,1317,3,News,19
8168,1318,2,Social,43
8169,1318,2,News,15
8170,1318,2,E-commerce,19
8171,1318,3,Social,52
8172,1318,3,News,21
8173,1319,1,Entertainment,59
8174,1319,1,Create Content,24
8175,1319,1,News,34
8176,1319,5,Social,45
8177,1319,5,Create Content,16
8178,1319,5,E-commerce,13
8179,1320,6,Entertainment,44
8180,1320,6,Create Content,18
8181,1320,1,Entertainment,56
8182,1320,1,Create Content,27
8183,1320,1,News,42
8184,1321,1,Entertainment,50
8185,1321,1,Create Content,9
8186,1321,1,News,26
8187,1321,4,Social,45
8188,1321,4,Entertainment,70
8189,1321,6,Entertainment,74
8190,1321,6,Create Content,6
8191,1322,1,Entertainment,19
8192,1322,1,Create Content,35
8193,1322,1,News,12
8194,1322,6,Entertainment,29
8195,1322,6,Create Content,13
8196,1323,4,Social,56
8197,1323,4,Entertainment,32
8198,1323,2,Social,64
8199,1323,2,News,14
8200,1323,2,E-commerce,20
8201,1324,4,Social,34
8202,1324,4,Entertainment,74
8203,1324,1,Entertainment,42
8204,1324,1,Create Content,22
8205,1324,1,News,11
8206,1324,5,Social,67
8207,1324,5,Create Content,27
8208,1324,5,E-commerce,16
8209,1325,1,Entertainment,44
8210,1325,1,Create Content,19
8211,1325,1,News,31
8212,1325,4,Social,89
8213,1325,4,Entertainment,21
8214,1325,5,Social,58
8215,1325,5,Create Content,30
8216,1325,5,E-commerce,14
8217,1326,4,Social,53
8218,1326,4,Entertainment,69
8219,1326,3,Social,57
8220,1326,3,News,28
8221,1327,6,Entertainment,17
8222,1327,6,Create Content,20
8223,1327,2,Social,64
8224,1327,2,News,21
8225,1327,2,E-commerce,24
8226,1327,3,Social,92
8227,1327,3,News,24
8228,1328,5,Social,53
8229,1328,5,Create Content,11
8230,1328,5,E-commerce,21
8231,1328,3,Social,90
8232,1328,3,News,34
8233,1329,1,Entertainment,46
8234,1329,1,Create Content,9
8235,1329,1,News,40
8236,1329,2,Social,58
8237,1329,2,News,35
8238,1329,2,E-commerce,8
8239,1330,5,Social,67
8240,1330,5,Create Content,31
8241,1330,5,E-commerce,9
8242,1330,4,Social,35
8243,1330,4,Entertainment,61
8244,1330,6,Entertainment,53
8245,1330,6,Create Content,28
8246,1331,4,Social,91
8247,1331,4,Entertainment,22
8248,1331,1,Entertainment,41
8249,1331,1,Create Content,22
8250,1331,1,News,18
8251,1332,2,Social,71
8252,1332,2,News,15
8253,1332,2,E-commerce,16
8254,1332,3,Social,79
8255,1332,3,News,39
8256,1332,4,Social,48
8257,1332,4,Entertainment,65
8258,1333,6,Entertainment,21
8259,1333,6,Create Content,24
8260,1333,2,Social,95
8261,1333,2,News,20
8262,1333,2,E-commerce,18
8263,1333,4,Social,32
8264,1333,4,Entertainment,20
8265,1334,6,Entertainment,28
8266,1334,6,Create Content,22
8267,1334,1,Entertainment,22
8268,1334,1,Create Content,20
8269,1334,1,News,30
8270,1335,4,Social,49
8271,1335,4,Entertainment,25
8272,1335,3,Social,90
8273,1335,3,News,36
8274,1335,2,Social,72
8275,1335,2,News,20
8276,1335,2,E-commerce,7
8277,1336,5,Social,83
8278,1336,5,Create Content,7
8279,1336,5,E-commerce,17
8280,1336,4,Social,73
8281,1336,4,Entertainment,25
8282,1337,6,Entertainment,34
8283,1337,6,Create Content,33
8284,1337,2,Social,25
8285,1337,2,News,20
8286,1337,2,E-commerce,7
8287,1337,5,Social,73
8288,1337,5,Create Content,29
8289,1337,5,E-commerce,5
8290,1338,4,Social,97
8291,1338,4,Entertainment,71
8292,1338,6,Entertainment,58
8293,1338,6,Create Content,8
8294,1339,6,Entertainment,59
8295,1339,6,Create Content,35
8296,1339,4,Social,52
8297,1339,4,Entertainment,74
8298,1339,3,Social,99
8299,1339,3,News,25
8300,1340,5,Social,89
8301,1340,5,Create Content,28
8302,1340,5,E-commerce,16
8303,1340,4,Social,66
8304,1340,4,Entertainment,33
8305,1340,2,Social,78
8306,1340,2,News,39
8307,1340,2,E-commerce,6
8308,1341,5,Social,64
8309,1341,5,Create Content,25
8310,1341,5,E-commerce,8
8311,1341,1,Entertainment,18
8312,1341,1,Create Content,9
8313,1341,1,News,33
8314,1342,3,Social,32
8315,1342,3,News,39
8316,1342,2,Social,42
8317,1342,2,News,15
8318,1342,2,E-commerce,2
8319,1342,1,Entertainment,61
8320,1342,1,Create Content,25
8321,1342,1,News,32
8322,1343,2,Social,44
8323,1343,2,News,17
8324,1343,2,E-commerce,17
8325,1343,4,Social,82
8326,1343,4,Entertainment,53
8327,1343,5,Social,58
8328,1343,5,Create Content,24
8329,1343,5,E-commerce,7
8330,1344,3,Social,52
8331,1344,3,News,25
8332,1344,1,Entertainment,60
8333,1344,1,Create Content,16
8334,1344,1,News,21
8335,1345,4,Social,64
8336,1345,4,Entertainment,70
8337,1345,3,Social,40
8338,1345,3,News,22
8339,1346,2,Social,71
8340,1346,2,News,32
8341,1346,2,E-commerce,19
8342,1346,6,Entertainment,50
8343,1346,6,Create Content,25
8344,1347,6,Entertainment,16
8345,1347,6,Create Content,35
8346,1347,1,Entertainment,48
8347,1347,1,Create Content,33
8348,1347,1,News,24
8349,1348,3,Social,56
8350,1348,3,News,19
8351,1348,6,Entertainment,74
8352,1348,6,Create Content,37
8353,1348,2,Social,94
8354,1348,2,News,11
8355,1348,2,E-commerce,8
8356,1349,6,Entertainment,41
8357,1349,6,Create Content,22
8358,1349,5,Social,38
8359,1349,5,Create Content,39
8360,1349,5,E-commerce,20
8361,1349,2,Social,29
8362,1349,2,News,18
8363,1349,2,E-commerce,23
8364,1350,3,Social,38
8365,1350,3,News,21
8366,1350,2,Social,83
8367,1350,2,News,29
8368,1350,2,E-commerce,15
8369,1350,4,Social,87
8370,1350,4,Entertainment,28
8371,1351,1,Entertainment,16
8372,1351,1,Create Content,25
8373,1351,1,News,16
8374,1351,6,Entertainment,33
8375,1351,6,Create Content,20
8376,1351,5,Social,44
8377,1351,5,Create Content,15
8378,1351,5,E-commerce,9
8379,1352,1,Entertainment,65
8380,1352,1,Create Content,32
8381,1352,1,News,20
8382,1352,6,Entertainment,46
8383,1352,6,Create Content,17
8384,1353,2,Social,50
8385,1353,2,News,33
8386,1353,2,E-commerce,13
8387,1353,3,Social,58
8388,1353,3,News,42
8389,1353,4,Social,94
8390,1353,4,Entertainment,74
8391,1354,4,Social,51
8392,1354,4,Entertainment,20
8393,1354,1,Entertainment,15
8394,1354,1,Create Content,12
8395,1354,1,News,27
8396,1355,2,Social,86
8397,1355,2,News,18
8398,1355,2,E-commerce,2
8399,1355,5,Social,47
8400,1355,5,Create Content,15
8401,1355,5,E-commerce,15
8402,1355,1,Entertainment,36
8403,1355,1,Create Content,16
8404,1355,1,News,18
8405,1356,4,Social,55
8406,1356,4,Entertainment,39
8407,1356,6,Entertainment,23
8408,1356,6,Create Content,14
8409,1357,6,Entertainment,15
8410,1357,6,Create Content,14
8411,1357,5,Social,78
8412,1357,5,Create Content,37
8413,1357,5,E-commerce,17
8414,1357,2,Social,35
8415,1357,2,News,20
8416,1357,2,E-commerce,5
8417,1358,6,Entertainment,68
8418,1358,6,Create Content,14
8419,1358,4,Social,76
8420,1358,4,Entertainment,44
8421,1359,4,Social,30
8422,1359,4,Entertainment,52
8423,1359,6,Entertainment,73
8424,1359,6,Create Content,20
8425,1359,5,Social,66
8426,1359,5,Create Content,15
8427,1359,5,E-commerce,9
8428,1360,6,Entertainment,17
8429,1360,6,Create Content,11
8430,1360,1,Entertainment,55
8431,1360,1,Create Content,11
8432,1360,1,News,28
8433,1360,5,Social,52
8434,1360,5,Create Content,27
8435,1360,5,E-commerce,15
8436,1361,5,Social,50
8437,1361,5,Create Content,17
8438,1361,5,E-commerce,24
8439,1361,3,Social,86
8440,1361,3,News,12
8441,1361,4,Social,97
8442,1361,4,Entertainment,16
8443,1362,1,Entertainment,43
8444,1362,1,Create Content,25
8445,1362,1,News,24
8446,1362,2,Social,39
8447,1362,2,News,10
8448,1362,2,E-commerce,18
8449,1363,1,Entertainment,40
8450,1363,1,Create Content,14
8451,1363,1,News,28
8452,1363,4,Social,41
8453,1363,4,Entertainment,20
8454,1363,5,Social,53
8455,1363,5,Create Content,35
8456,1363,5,E-commerce,3
8457,1364,3,Social,66
8458,1364,3,News,10
8459,1364,6,Entertainment,54
8460,1364,6,Create Content,14
8461,1364,2,Social,69
8462,1364,2,News,10
8463,1364,2,E-commerce,2
8464,1365,4,Social,58
8465,1365,4,Entertainment,59
8466,1365,3,Social,38
8467,1365,3,News,33
8468,1366,4,Social,66
8469,1366,4,Entertainment,25
8470,1366,2,Social,72
8471,1366,2,News,30
8472,1366,2,E-commerce,8
8473,1366,1,Entertainment,38
8474,1366,1,Create Content,16
8475,1366,1,News,13
8476,1367,3,Social,56
8477,1367,3,News,27
8478,1367,2,Social,98
8479,1367,2,News,30
8480,1367,2,E-commerce,11
8481,1367,1,Entertainment,35
8482,1367,1,Create Content,34
8483,1367,1,News,39
8484,1368,1,Entertainment,62
8485,1368,1,Create Content,39
8486,1368,1,News,29
8487,1368,2,Social,63
8488,1368,2,News,13
8489,1368,2,E-commerce,7
8490,1369,3,Social,81
8491,1369,3,News,41
8492,1369,5,Social,25
8493,1369,5,Create Content,9
8494,1369,5,E-commerce,10
8495,1370,3,Social,42
8496,1370,3,News,24
8497,1370,1,Entertainment,43
8498,1370,1,Create Content,24
8499,1370,1,News,24
8500,1370,2,Social,90
8501,1370,2,News,49
8502,1370,2,E-commerce,18
8503,1371,4,Social,37
8504,1371,4,Entertainment,71
8505,1371,6,Entertainment,21
8506,1371,6,Create Content,15
8507,1371,2,Social,76
8508,1371,2,News,22
8509,1371,2,E-commerce,13
8510,1372,3,Social,63
8511,1372,3,News,24
8512,1372,4,Social,90
8513,1372,4,Entertainment,74
8514,1373,4,Social,75
8515,1373,4,Entertainment,67
8516,1373,6,Entertainment,56
8517,1373,6,Create Content,5
8518,1374,5,Social,79
8519,1374,5,Create Content,33
8520,1374,5,E-commerce,14
8521,1374,6,Entertainment,48
8522,1374,6,Create Content,18
8523,1374,1,Entertainment,48
8524,1374,1,Create Content,11
8525,1374,1,News,10
8526,1375,6,Entertainment,48
8527,1375,6,Create Content,39
8528,1375,5,Social,81
8529,1375,5,Create Content,5
8530,1375,5,E-commerce,8
8531,1376,3,Social,94
8532,1376,3,News,15
8533,1376,4,Social,69
8534,1376,4,Entertainment,65
8535,1376,2,Social,76
8536,1376,2,News,15
8537,1376,2,E-commerce,14
8538,1377,4,Social,88
8539,1377,4,Entertainment,48
8540,1377,1,Entertainment,56
8541,1377,1,Create Content,28
8542,1377,1,News,36
8543,1377,5,Social,97
8544,1377,5,Create Content,18
8545,1377,5,E-commerce,16
8546,1378,2,Social,78
8547,1378,2,News,35
8548,1378,2,E-commerce,15
8549,1378,1,Entertainment,20
8550,1378,1,Create Content,14
8551,1378,1,News,17
8552,1378,4,Social,54
8553,1378,4,Entertainment,51
8554,1379,5,Social,27
8555,1379,5,Create Content,14
8556,1379,5,E-commerce,12
8557,1379,1,Entertainment,31
8558,1379,1,Create Content,21
8559,1379,1,News,48
8560,1379,3,Social,75
8561,1379,3,News,36
8562,1380,5,Social,68
8563,1380,5,Create Content,28
8564,1380,5,E-commerce,10
8565,1380,1,Entertainment,23
8566,1380,1,Create Content,15
8567,1380,1,News,43
8568,1380,3,Social,48
8569,1380,3,News,15
8570,1381,5,Social,72
8571,1381,5,Create Content,17
8572,1381,5,E-commerce,18
8573,1381,4,Social,33
8574,1381,4,Entertainment,22
8575,1382,3,Social,62
8576,1382,3,News,34
8577,1382,1,Entertainment,57
8578,1382,1,Create Content,8
8579,1382,1,News,22
8580,1382,6,Entertainment,59
8581,1382,6,Create Content,9
8582,1383,5,Social,41
8583,1383,5,Create Content,19
8584,1383,5,E-commerce,11
8585,1383,3,Social,61
8586,1383,3,News,47
8587,1384,3,Social,70
8588,1384,3,News,13
8589,1384,2,Social,28
8590,1384,2,News,17
8591,1384,2,E-commerce,9
8592,1385,5,Social,46
8593,1385,5,Create Content,27
8594,1385,5,E-commerce,7
8595,1385,2,Social,52
8596,1385,2,News,42
8597,1385,2,E-commerce,8
8598,1385,4,Social,70
8599,1385,4,Entertainment,41
8600,1386,2,Social,78
8601,1386,2,News,26
8602,1386,2,E-commerce,16
8603,1386,5,Social,56
8604,1386,5,Create Content,38
8605,1386,5,E-commerce,8
8606,1387,2,Social,92
8607,1387,2,News,32
8608,1387,2,E-commerce,6
8609,1387,4,Social,83
8610,1387,4,Entertainment,51
8611,1387,3,Social,92
8612,1387,3,News,17
8613,1388,6,Entertainment,52
8614,1388,6,Create Content,39
8615,1388,3,Social,76
8616,1388,3,News,16
8617,1389,3,Social,49
8618,1389,3,News,46
8619,1389,2,Social,32
8620,1389,2,News,44
8621,1389,2,E-commerce,11
8622,1389,4,Social,70
8623,1389,4,Entertainment,43
8624,1390,4,Social,31
8625,1390,4,Entertainment,34
8626,1390,3,Social,25
8627,1390,3,News,49
8628,1391,1,Entertainment,66
8629,1391,1,Create Content,21
8630,1391,1,News,38
8631,1391,3,Social,73
8632,1391,3,News,46
8633,1392,6,Entertainment,73
8634,1392,6,Create Content,5
8635,1392,5,Social,47
8636,1392,5,Create Content,6
8637,1392,5,E-commerce,15
8638,1392,1,Entertainment,73
8639,1392,1,Create Content,34
8640,1392,1,News,19
8641,1393,4,Social,53
8642,1393,4,Entertainment,53
8643,1393,1,Entertainment,48
8644,1393,1,Create Content,18
8645,1393,1,News,28
8646,1393,6,Entertainment,60
8647,1393,6,Create Content,19
8648,1394,2,Social,71
8649,1394,2,News,16
8650,1394,2,E-commerce,19
8651,1394,5,Social,40
8652,1394,5,Create Content,36
8653,1394,5,E-commerce,4
8654,1395,5,Social,47
8655,1395,5,Create Content,33
8656,1395,5,E-commerce,11
8657,1395,1,Entertainment,52
8658,1395,1,Create Content,13
8659,1395,1,News,44
8660,1395,2,Social,69
8661,1395,2,News,37
8662,1395,2,E-commerce,9
8663,1396,1,Entertainment,28
8664,1396,1,Create Content,37
8665,1396,1,News,39
8666,1396,2,Social,32
8667,1396,2,News,45
8668,1396,2,E-commerce,24
8669,1397,4,Social,30
8670,1397,4,Entertainment,74
8671,1397,2,Social,53
8672,1397,2,News,28
8673,1397,2,E-commerce,7
8674,1397,3,Social,39
8675,1397,3,News,34
8676,1398,6,Entertainment,69
8677,1398,6,Create Content,28
8678,1398,2,Social,75
8679,1398,2,News,18
8680,1398,2,E-commerce,22
8681,1399,6,Entertainment,37
8682,1399,6,Create Content,16
8683,1399,4,Social,27
8684,1399,4,Entertainment,27
8685,1399,5,Social,80
8686,1399,5,Create Content,24
8687,1399,5,E-commerce,16
8688,1400,2,Social,29
8689,1400,2,News,29
8690,1400,2,E-commerce,19
8691,1400,5,Social,53
8692,1400,5,Create Content,21
8693,1400,5,E-commerce,11
8694,1400,1,Entertainment,67
8695,1400,1,Create Content,29
8696,1400,1,News,10
8697,1401,3,Social,83
8698,1401,3,News,39
8699,1401,6,Entertainment,41
8700,1401,6,Create Content,30
8701,1401,2,Social,75
8702,1401,2,News,19
8703,1401,2,E-commerce,21
8704,1402,5,Social,82
8705,1402,5,Create Content,17
8706,1402,5,E-commerce,24
8707,1402,4,Social,32
8708,1402,4,Entertainment,15
8709,1403,5,Social,36
8710,1403,5,Create Content,8
8711,1403,5,E-commerce,14
8712,1403,1,Entertainment,28
8713,1403,1,Create Content,13
8714,1403,1,News,24
8715,1403,2,Social,44
8716,1403,2,News,49
8717,1403,2,E-commerce,11
8718,1404,4,Social,49
8719,1404,4,Entertainment,23
8720,1404,3,Social,49
8721,1404,3,News,30
8722,1404,6,Entertainment,22
8723,1404,6,Create Content,31
8724,1405,3,Social,99
8725,1405,3,News,19
8726,1405,6,Entertainment,53
8727,1405,6,Create Content,8
8728,1405,5,Social,65
8729,1405,5,Create Content,39
8730,1405,5,E-commerce,13
8731,1406,6,Entertainment,40
8732,1406,6,Create Content,10
8733,1406,5,Social,68
8734,1406,5,Create Content,39
8735,1406,5,E-commerce,20
8736,1406,1,Entertainment,25
8737,1406,1,Create Content,15
8738,1406,1,News,12
8739,1407,4,Social,46
8740,1407,4,Entertainment,20
8741,1407,3,Social,84
8742,1407,3,News,20
8743,1408,2,Social,79
8744,1408,2,News,46
8745,1408,2,E-commerce,5
8746,1408,6,Entertainment,45
8747,1408,6,Create Content,22
8748,1409,2,Social,64
8749,1409,2,News,25
8750,1409,2,E-commerce,8
8751,1409,3,Social,90
8752,1409,3,News,49
8753,1409,6,Entertainment,19
8754,1409,6,Create Content,28
8755,1410,3,Social,48
8756,1410,3,News,38
8757,1410,6,Entertainment,30
8758,1410,6,Create Content,39
8759,1410,4,Social,51
8760,1410,4,Entertainment,51
8761,1411,1,Entertainment,35
8762,1411,1,Create Content,34
8763,1411,1,News,37
8764,1411,4,Social,25
8765,1411,4,Entertainment,69
8766,1412,6,Entertainment,63
8767,1412,6,Create Content,39
8768,1412,2,Social,50
8769,1412,2,News,25
8770,1412,2,E-commerce,11
8771,1412,1,Entertainment,70
8772,1412,1,Create Content,18
8773,1412,1,News,32
8774,1413,2,Social,76
8775,1413,2,News,16
8776,1413,2,E-commerce,19
8777,1413,5,Social,81
8778,1413,5,Create Content,8
8779,1413,5,E-commerce,22
8780,1413,6,Entertainment,72
8781,1413,6,Create Content,9
8782,1414,6,Entertainment,69
8783,1414,6,Create Content,33
8784,1414,1,Entertainment,30
8785,1414,1,Create Content,9
